text;favorited;replyToSN;createdDate;createdTime;truncated;replyToSID;id;replyToUID;statusSource;screenName;retweetCount;retweeted;longitude;latitude
@UberFacts coffee drinking fruits!;FALSE;UberFacts;8/9/2013;02:34;FALSE;365628;365662;95023423;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";callanc90;0;FALSE;NA;NA
@MiguiAquino yep :) caramel frapp coffee base haha;FALSE;MiguiAquino;8/9/2013;02:34;FALSE;365662;365662;70340813;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";kluhrissuuh;0;FALSE;NA;NA
RT @Colonel_Reb_TFM: Evening coffee and homemade chocolate chip cookies, it just doesn't get better.;FALSE;NA;8/9/2013;02:34;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";JakeStateFrat;1;FALSE;NA;NA
What's your most favorite beverage ? ? Coffee coolatta http://t.co/Jb1zcig9hH;FALSE;NA;8/9/2013;02:34;FALSE;NA;365662;NA;"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>";love_316_;0;FALSE;NA;NA
coffee ice cream is life;FALSE;NA;8/9/2013;02:34;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";rachaelseaver;0;FALSE;NA;NA
RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?;FALSE;NA;8/9/2013;02:34;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Th3Dr3amChas3r;1600;FALSE;NA;NA
...coffee is never just coffee w/ me. It's : what do u think? Which is really, what are my guides saying? Ugghhh! Frustrated!;FALSE;NA;8/9/2013;02:34;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Awapuhi2000;0;FALSE;NA;NA
?@Colonel_Reb_TFM: Evening coffee and homemade chocolate chip cookies, it just doesn't get better.? A blowjob would make that better.;FALSE;Colonel_Reb_TFM;8/9/2013;02:34;FALSE;365662;365662;1529353585;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";JakeStateFrat;0;FALSE;NA;NA
Shiiit! Black!! Black coffee please!;FALSE;NA;8/9/2013;02:34;FALSE;NA;365662;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";IamLuwish;0;FALSE;NA;NA
I think I just might have to turn into a coffee person from now on.;FALSE;NA;8/9/2013;02:34;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";mitchel2k15;0;FALSE;NA;NA
Coffee mascot event with cosplaying idols proves to be too much for some fans to handle http://t.co/bgqoSe53CD;FALSE;NA;8/9/2013;02:34;FALSE;NA;365662;NA;"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>";hakimei1105;0;FALSE;NA;NA
RT @Butkus_Matthew: I want some coffee ice cream right now;FALSE;NA;8/9/2013;02:34;FALSE;NA;365662;NA;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";Craig_Bolduc;1;FALSE;NA;NA
RT @KekeAndMoreKeke: Y'all females be acting so dumb for a nigga you better wake up and smell the coffee;FALSE;NA;8/9/2013;02:34;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";ImOnlyMuffin;5;FALSE;NA;NA
I have Coffee Tree on my island! Now my island is even more awesome! http://t.co/NHde8EY8By #pad, #ipadgames, #gameinsight;FALSE;NA;8/9/2013;02:34;FALSE;NA;365662;NA;"<a href=""https://itunes.apple.com/us/app/the-tribez-hd/id494254145?mt=8&uo=4"" rel=""nofollow"">The Tribez HD on iOS</a>";lisaannallan;0;FALSE;NA;NA
.@fairicbaptist I was in church where John 10:26 was apparently printed in reverse in pastor's Bible. I saw some1 I kno in the coffee-shop;FALSE;fairicbaptist;8/9/2013;02:34;FALSE;365661;365662;1329949117;web;DrOakley1611;0;FALSE;NA;NA
RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.;FALSE;NA;8/9/2013;02:34;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";mitchelljhardy;42;FALSE;NA;NA
RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.;FALSE;NA;8/9/2013;02:34;FALSE;NA;365662;NA;"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>";nathanSD8;42;FALSE;NA;NA
RT @StampedeBlue: Cold ?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renova?;FALSE;NA;8/9/2013;02:34;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";iMetriq;4;FALSE;NA;NA
@jeniferleee I get irrationally upset when people get coffee there for some reason.;FALSE;jeniferleee;8/9/2013;02:34;FALSE;365654;365662;78047885;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";trevorhale;0;FALSE;NA;NA
iPad Mini or Free Coffee for a Year? http://t.co/WmzB3rGuSY via @Wishpond;FALSE;NA;8/9/2013;02:34;FALSE;NA;365662;NA;"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>";thisgirlcanact;0;FALSE;NA;NA
?@iAmNate91: No Wonder You Always Hyper lol RT ?@stonedforever_: Drinking some coffee ?? I had to wake up, I was a walking zombie;FALSE;iAmNate91;8/9/2013;02:34;FALSE;365661;365662;51846905;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";stonedforever_;0;FALSE;NA;NA
@LeatherBoyDean *Smiling* It's delicious, a rich Italian layer cake with coffee and a couple liquors soaked up by lady finger cookies. ++;FALSE;LeatherBoyDean;8/9/2013;02:34;FALSE;365657;365662;1581895663;"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>";JonneWinchester;0;FALSE;NA;NA
RT @StampedeBlue: Cold ?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renova?;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;web;alexramirez127;4;FALSE;NA;NA
@RobbieSingh2 I'm flexible, you are welcome to choose, coffee rather than food if possible?;FALSE;RobbieSingh2;8/9/2013;02:33;FALSE;365653;365662;459023633;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";ottomanscribe;0;FALSE;NA;NA
Cc: @MrCoffeeKhor :P RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of ... http://t.co/5y0FuirMDc;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>";HugOfPeace;0;FALSE;NA;NA
Someone being me Coffee please and thank you;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";LizzHern;0;FALSE;NA;NA
@tburgess57 @lorisica Beautiful warm and sunny here in Sydney coffee is for caffeinated purposes lol #mediachat;FALSE;tburgess57;8/9/2013;02:33;FALSE;NA;365662;17150586;"<a href=""http://tweetchat.com"" rel=""nofollow"">oneQube TweetChat</a>";BrandIdeas;0;FALSE;NA;NA
RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";VPGIFF;42;FALSE;NA;NA
I'll be at Barnes and Noble after work tomorrow around 6:30. Anyone and everyone is welcome to join me for some coffee and silent reading.;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";EdTheMundo;0;FALSE;NA;NA
RT @DaniCim: some dude just informed me that coffee has 200 chemicals in it and the 26 that were tested cause cancer as he poured himself?;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";junelekaye;121;FALSE;NA;NA
#breakfast at Toast Box. #kayatoast #flosstoast #softboiledeggs #coffee #kaya #floss #toast #eggs? http://t.co/mrPOBj6jzf;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";ibjefftan;0;FALSE;NA;NA
RT @toughkittenKat: I need coffee so my greeting of eat shit and die turns into good morning;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;web;thebosun;3;FALSE;NA;NA
I put too much water in my coffee and now it's ruined;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>";yixingears;0;FALSE;NA;NA
Coffee for you? #morning #coffee http://t.co/Dflz5ZGfpG;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";EhdeeA;0;FALSE;NA;NA
RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Coop_A_Loop951;1600;FALSE;NA;NA
Trying to get a coffee from McDonald's to take to work. 15 minutes later I'm on my way. #nowitmakessense;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";KimPhillips424;0;FALSE;NA;NA
@PandaDuh @jolenejjfo that was mean. i havent finished my coffee yet.;FALSE;PandaDuh;8/9/2013;02:33;FALSE;365662;365662;768569066;web;iamdaisygrrl;0;FALSE;NA;NA
Chocolate, men, coffee - some things are better rich.;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";ChuuChen;0;FALSE;NA;NA
"&amp; the double chocolatey chip frappechinos don't have coffee either so";FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";mandirae1998;0;FALSE;NA;NA
RT @jelenasaurus: I want this!!! #coffee #icecubes #coolbeans #punny http://t.co/sLg1jdj4TG;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>";Pun4Fun;1;FALSE;NA;NA
@Harkness_Jack51 *I smile and make the coffee*;FALSE;Harkness_Jack51;8/9/2013;02:33;FALSE;365661;365662;390369676;"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>";IantoTheTeaboy;0;FALSE;NA;NA
"@cindy_lou16 sounds like some perfect coffee break reading Cindy! ;)";FALSE;cindy_lou16;8/9/2013;02:33;FALSE;365277;365662;282150763;"<a href=""http://www.radian6.com"" rel=""nofollow"">Radian6 -Social Media Management</a>";VictoriasSecret;0;FALSE;NA;NA
RT @KekeAndMoreKeke: Y'all females be acting so dumb for a nigga you better wake up and smell the coffee;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";_xBeauteous;5;FALSE;NA;NA
Why does @AndersonCowan get coffee cheaper than I do when he is in Cali? I only get regular coffee $2.64;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";divinelight;0;FALSE;NA;NA
"@alysiareiner did that cup actually have coffee in it &amp; if so is it any better to drink out of a straw? #AskOrange";FALSE;alysiareiner;8/9/2013;02:33;FALSE;NA;365662;45919773;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";vianey293;0;FALSE;NA;NA
Freeze-drying makes the best instant coffee product! Create indivdual packets that are easily portable and flavour packed with Canagra!;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;web;DemarcusWalton2;0;FALSE;NA;NA
@ninethreeseven @TheMinOfCoffee Oh my, that looks divine. I'll have to stop by for a visit! #coffee #ottawa #support613;FALSE;ninethreeseven;8/9/2013;02:33;FALSE;365654;365662;1300455596;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";splendid_events;1;FALSE;NA;NA
I have a weird craving for rum and coffee.;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Minnici_mermaid;1;FALSE;NA;NA
"We're SO happy for our friends at Wild River Grille, Chapel Tavern, Wood-Fire Roasted Coffee Company LLC &amp; Noble... http://t.co/VqdIrJcAfu";FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";BiggestLittleGp;0;FALSE;NA;NA
@Jay_Lijewski nah I'm not taking about roasted coffee samples. :);FALSE;Jay_Lijewski;8/9/2013;02:33;FALSE;365657;365662;18954636;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";colecoffee;0;FALSE;NA;NA
Waiting to be unleashed. lacolombecoffee in your cup. #coffee #santabarbara #funkzone @ Lucky Penny http://t.co/CGiykXJnQ5;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";luckypennysb;0;FALSE;NA;NA
- my brain, after coffee, right now #emojiexplanatoryemotions #idonthaveemojis;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";rachel_rianne;0;FALSE;NA;NA
@imaleetuh The innocent man, Queen and i, coffee house. :);FALSE;imaleetuh;8/9/2013;02:33;FALSE;365660;365662;171423632;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";LightningBRY;1;FALSE;NA;NA
@alliwinnington Um... Hmh. I didn't think about that. So I always start with coffee because it's my addiction.;FALSE;alliwinnington;8/9/2013;02:33;FALSE;365661;365662;1605064376;web;TotallyAusten;0;FALSE;NA;NA
@MidenceOliu But we can't meet up for coffee? Oh. I see.;FALSE;MidenceOliu;8/9/2013;02:33;FALSE;365662;365662;87942834;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";SeptembreA;0;FALSE;NA;NA
They make hookas over here with old version coffee makers;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";wavey_O;0;FALSE;NA;NA
how I hope mine turns out! shabby chic coffee table http://t.co/DoDOMwugHC;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://pinterest.com"" rel=""nofollow"">Pinterest</a>";lorrhudson;0;FALSE;NA;NA
omg the auroma in coffee bean makes me feel super hungry;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";megannnt_;0;FALSE;NA;NA
In Need of a Coffee Table... Great condition, great personality and hate to see him hit the trash! Move quick... http://t.co/vxFLMjCuHL;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";SociallyScene_;0;FALSE;NA;NA
Im gonna become a coffee lover I swear. Say Hi to high blood.;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";jnfyaqn;0;FALSE;NA;NA
Need more coffee;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";scobyt;0;FALSE;NA;NA
Haha ?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.?;FALSE;MoveTheSticks;8/9/2013;02:33;FALSE;365661;365662;265758015;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";clevelndrocks93;0;FALSE;NA;NA
39 tea or coffee- ehh why no both, but tea.;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";OfMiceAndJosh_;0;FALSE;NA;NA
I want some coffee;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>";MosaZandra;0;FALSE;NA;NA
"@_anaele OH MY!! You're rich! I got like 7k bells from apples &amp; money I found in trees but then I spent some on coffee";FALSE;_anaele;8/9/2013;02:33;FALSE;365661;365662;29037299;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";iBeliebNiall;0;FALSE;NA;NA
Coffee Humor | Happy Friday! http://t.co/LrFIgIMsdv;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://pinterest.com"" rel=""nofollow"">Pinterest</a>";fmancini3;0;FALSE;NA;NA
Stop for coffee was totes worth it. They had the sticker I've been looking for forever! @ Dutch Bros.? http://t.co/MLlym8JztX;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";traverwall;0;FALSE;NA;NA
RT @srconrad64: Doesn't get better than this! @STLBiz #MIBW honors super @triciazf @Kaldis_Coffee team with @StJoeAngels http://t.co/fdU8VK?;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;web;jonRfalk;3;FALSE;NA;NA
Gonna go make coffee;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";ImJustACatato;0;FALSE;NA;NA
Coffee time then bed time;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>";Oohjay_;0;FALSE;NA;NA
?@Nick_Stephens29: I thought Amanda said she didn't like Starbucks... ? I don't like coffee. That didn't have coffee;FALSE;Nick_Stephens29;8/9/2013;02:33;FALSE;365662;365662;274712792;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";mandirae1998;0;FALSE;NA;NA
@v_diMichele bitch all you like is ice coffee and !!!!;FALSE;v_diMichele;8/9/2013;02:33;FALSE;365659;365662;1040337193;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";highanaflawless;1;FALSE;NA;NA
Who wants a free pound of ground coffee from Starbucks? I got it...;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";tom_1492;0;FALSE;NA;NA
NOBODY WANTS TO HAVE COFFEE WITH THE PRINCIPAL . stop;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";valerie_bby16;1;FALSE;NA;NA
I love coffee.;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Str8KillingEm;1;FALSE;NA;NA
I'm going vegan. Yes, I will live off dolphin safe cigarettes and organic Angolan coffee;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;web;keightleyy;0;FALSE;NA;NA
i told the girl half coffee half french vanillaa! alll i tasstteee is cooffffeeeee!!!!! not guna sleep tonight thats for fuckn sure!;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;web;minadawood;0;FALSE;NA;NA
I liked a @YouTube video http://t.co/ffRMaYxLFH Can I get a cup of coffee... black?;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>";FifaGamer94_HD;0;FALSE;NA;NA
Coffee for you unn:) @_fykt: I would rather drink coffee than tea http://t.co/djcgvpAcGu;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>";_fykaeuns;0;FALSE;NA;NA
@TheeSharp @Allurqqn4 @BGSSW @lisabdah @shemarmoore lol Pepsi is my morning coffee lol;FALSE;TheeSharp;8/9/2013;02:33;FALSE;365662;365662;392738780;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";HaleySlack_;0;FALSE;NA;NA
Having an actual office has made me incredibly more productive. Don't know how I ever did work in coffee shops.;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";StevePampinella;0;FALSE;NA;NA
@ymesc_klb you ain't bout this fitness life;FALSE;ymesc_klb;8/9/2013;02:33;FALSE;365661;365662;369985804;"<a href=""http://seesmic.com/"" rel=""nofollow"">Seesmic</a>";Coffee_nO_Cream;0;FALSE;NA;NA
My thought every morning ?@MensHumor: Not sure if I need more coffee or just need a new job.? @SamShearer1;FALSE;MensHumor;8/9/2013;02:33;FALSE;365578;365662;355741893;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";smile_its_woody;0;FALSE;NA;NA
just got back from coffee with my cuz. She got fat! Hah. Never really liked her anyway. Too catty. Was just being polite. Won't happen again;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";BrattiPrincess;0;FALSE;NA;NA
Hobart, you are freezing! But your coffee is amazing @ Villino Espresso http://t.co/arjnrhwuiX;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";MirandagraceF;0;FALSE;NA;NA
Starting the cycling day right with soy green tea + coffee shot. Gorgeous day isabelwonggg leggo!! :D http://t.co/U4zzWVBHxx;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";KatherineCai;0;FALSE;NA;NA
#Coffee and #Cigarettes https://t.co/o1pUoIvC9t http://t.co/qH51LyPG0d;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";LookWhatI_Found;0;FALSE;NA;NA
RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";rajivbais;42;FALSE;NA;NA
RT @jessyroberts13: I think I want a cup of coffee #JudgeMe;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Str8KillingEm;3;FALSE;NA;NA
Get QOT: Samgyetang, Iced Coffee, and Ice Rooms http://t.co/z2f6kzfTqN via @qiranger;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>";NomadicSamuel;0;FALSE;NA;NA
"#distill13 gave chrome bags, field notes, pour over Ritual coffee, Smitten Ice Cream, family-style picnic lunch, &amp; lawn games. #hipster_conf";FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;web;jina;0;FALSE;NA;NA
Come join us for some coffee! http://t.co/FgNIus3iQJ;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";Kingswaykebabs;0;FALSE;NA;NA
RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>";Athomas1524;1600;FALSE;NA;NA
Can't wait for this free coffee I'm bout to get from work tomorrow;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";sara_toomey;0;FALSE;NA;NA
Trying to sleep have a long day tomorrow!!! Guess this means a lot of coffee tomorrow !!!!;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";freshsteph27;0;FALSE;NA;NA
Worse food and worse service in Auckland. Congratulations to The Coffee Club Takapuna. I feel sick after lunch :- ( http://t.co/7L7E1OVHjs;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";chefalinepaiva;0;FALSE;NA;NA
#RAC1067 I vote for Coffee Shop by CNBLUE;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;web;nehemiahandrew;0;FALSE;NA;NA
RT @venecixa: Coffee doesn't ask silly questions. Coffee understands.;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";ellsbells519;1;FALSE;NA;NA
RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";straight_edge76;42;FALSE;NA;NA
Photos: Elephant Dung Coffee, the World?s Most Expensive | Asia Pacific | World | Epoch Times http://t.co/D6erE3agJB;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";SolubleCoffee;0;FALSE;NA;NA
You drink it every morning, but how much do you actually know about coffee? http://t.co/aV98Vx8rjb;FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;web;timkola;0;FALSE;NA;NA
@lorisica @BrandIdeas it is winter in Timm's world so I imagine he is trying to stay warm with coffee #mediachat;FALSE;lorisica;8/9/2013;02:33;FALSE;365661;365662;172300278;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";tburgess57;0;FALSE;NA;NA
"...found that the suicide risk was cut by around 50 percent for caffeine fiends &gt; Coffee and Suicide http://t.co/Du3xOdInqw @freakonomics";FALSE;NA;8/9/2013;02:33;FALSE;NA;365662;NA;"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>";SaayaY;0;FALSE;NA;NA
@deryasarii Told you man, everything falls into place and life shall be good and filled with coffee at college;FALSE;deryasarii;8/9/2013;02:32;FALSE;365661;365662;283763642;web;Tiggre_Fulton;0;FALSE;NA;NA
I drank too much coffee without eating and now I feel not of this earth.;FALSE;NA;8/9/2013;02:32;FALSE;NA;365662;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";gothamcities;0;FALSE;NA;NA
